종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"113810","디젠스","KOSDAQ","운송장비·부품","1860","270","16.98","60688174860"
"043360","디지아이","KOSDAQ","전기·전자","1999","20","1.01","17991000000"
"197140","디지캡","KOSDAQ","IT 서비스","2365","40","1.72","30776109210"
"068930","디지털대성","KOSDAQ","일반서비스","6720","-180","-2.61","185978298240"
"033130","디지틀조선","KOSDAQ","IT 서비스","1670","21","1.27","61982495890"
"105740","디케이락","KOSDAQ","기계·장비","7420","140","1.92","75450366460"
"263020","디케이앤디","KOSDAQ","화학","3025","15","0.50","43861988775"
"290550","디케이티","KOSDAQ","전기·전자","7900","-20","-0.25","158009717000"
"066670","디티씨","KOSDAQ","전기·전자","2870","-70","-2.38","53645804660"
"187220","디티앤씨","KOSDAQ","일반서비스","3405","60","1.79","39831761505"
"383930","디티앤씨알오","KOSDAQ","일반서비스","5890","90","1.55","75218315680"
"131180","딜리","KOSDAQ","전기·전자","840","1","0.12","24654000000"
"315640","딥노이드","KOSDAQ","IT 서비스","5740","270","4.94","128698078320"
"223310","딥마인드","KOSDAQ","유통","2810","215","8.29","64178643750"
"317120","라닉스","KOSDAQ","전기·전자","3240","30","0.93","31298400000"
"462510","라메디텍","KOSDAQ","의료·정밀기기","8330","170","2.08","72060622550"
"042510","라온시큐어","KOSDAQ","IT 서비스","2145","85","4.13","120175493295"
"232680","라온테크","KOSDAQ","기계·장비","6880","660","10.61","86235529920"
"418420","라온텍","KOSDAQ","전기·전자","3695","145","4.08","111250659935"
"300120","라온피플","KOSDAQ","IT 서비스","4175","270","6.91","87090550100"
"171120","라이온켐텍","KOSDAQ","화학","2525","5","0.20","90651944000"
"388790","라이콤","KOSDAQ","전기·전자","3230","90","2.87","96621993900"
"347700","라이프시맨틱스","KOSDAQ","IT 서비스","4470","515","13.02","91107598110"
"214260","라파스","KOSDAQ","화학","15840","970","6.52","141331813920"
"171010","램테크놀러지","KOSDAQ","화학","2965","25","0.85","42395799680"
"084650","랩지노믹스","KOSDAQ","일반서비스","2630","140","5.62","195251173700"
"217500","러셀","KOSDAQ","기계·장비","1540","94","6.50","48990480000"
"038390","레드캡투어","KOSDAQ","일반서비스","8800","210","2.44","147143233600"
"294140","레몬","KOSDAQ","화학","2945","85","2.97","61845000000"
"443250","레뷰코퍼레이션","KOSDAQ","일반서비스","12510","510","4.25","138988489410"
"228670","레이","KOSDAQ","의료·정밀기기","5980","160","2.75","92768056940"
"228850","레이언스","KOSDAQ","의료·정밀기기","6200","50","0.81","102864286800"
"412350","레이저쎌","KOSDAQ","기계·장비","3875","115","3.06","33817016500"
"199550","레이저옵텍","KOSDAQ","의료·정밀기기","5600","280","5.26","65396503200"
"281740","레이크머티리얼즈","KOSDAQ","화학","10900","-60","-0.55","716462973200"
"277810","레인보우로보틱스","KOSDAQ","기계·장비","211500","48800","29.99","4103069967000"
"215100","로보로보","KOSDAQ","전기·전자","4275","410","10.61","86989640850"
"090360","로보스타","KOSDAQ","기계·장비","25900","4000","18.26","252525000000"
"108490","로보티즈","KOSDAQ","기계·장비","26500","3250","13.98","346102852500"
"900260","로스웰","KOSDAQ","금융","577","0","0.00","20790053176"
"067730","로지시스","KOSDAQ","IT 서비스","2860","45","1.60","27667416920"
"071280","로체시스템즈","KOSDAQ","기계·장비","17090","-600","-3.39","261418945270"
"328130","루닛","KOSDAQ","IT 서비스","65600","1800","2.82","1898654240000"
"038060","루멘스","KOSDAQ","전기·전자","1103","36","3.37","53057685107"
"474170","루미르","KOSDAQ","운송장비·부품","11070","700","6.75","196245594720"
"141080","리가켐바이오","KOSDAQ","일반서비스","108800","-200","-0.18","3983204774400"
"058470","리노공업","KOSDAQ","전기·전자","198000","6400","3.34","3017989260000"
"016100","리더스코스메틱","KOSDAQ","종이·목재","2490","35","1.43","47561226060"
"012700","리드코프","KOSDAQ","유통","3990","-30","-0.75","105520078650"
"302550","리메드","KOSDAQ","의료·정밀기기","3620","20","0.56","110909849600"
"073570","리튬포어스","KOSDAQ","기타제조","1465","15","1.03","53017613105"
"377450","리파인","KOSDAQ","IT 서비스","12870","50","0.39","223037100000"
"277070","린드먼아시아","KOSDAQ","금융","4180","150","3.72","57232560000"
"042500","링네트","KOSDAQ","IT 서비스","4670","-65","-1.37","89057525780"
"193250","링크드","KOSDAQ","전기·전자","570","-3","-0.52","36094324890"
"219420","링크제니시스","KOSDAQ","IT 서비스","5930","430","7.82","68014176510"
"439090","마녀공장","KOSDAQ","화학","14890","280","1.92","243872291400"
"195500","마니커에프앤지","KOSDAQ","음식료·담배","2830","20","0.71","45217740000"
"377480","마음AI","KOSDAQ","IT 서비스","20350","1430","7.56","126968656100"
"305090","마이크로디지탈","KOSDAQ","의료·정밀기기","9790","-120","-1.21","162882691400"
"098120","마이크로컨텍솔","KOSDAQ","전기·전자","5110","-10","-0.20","42478234260"
"424980","마이크로투나노","KOSDAQ","전기·전자","6130","-160","-2.54","36282795700"
"038290","마크로젠","KOSDAQ","일반서비스","16350","-130","-0.79","177256890000"
"267980","매일유업","KOSDAQ","음식료·담배","34700","-50","-0.14","272174238600"
"005990","매일홀딩스","KOSDAQ","음식료·담배","8470","-50","-0.59","116194034880"
"093520","매커스","KOSDAQ","유통","8790","560","6.80","142073578680"
"377030","맥스트","KOSDAQ","IT 서비스","1215","-52","-4.10","36779121630"
"100590","머큐리","KOSDAQ","전기·전자","4060","45","1.12","64269893380"
"067280","멀티캠퍼스","KOSDAQ","일반서비스","29850","-50","-0.17","176914353150"
"072870","메가스터디","KOSDAQ","오락·문화","10700","10","0.09","127554261300"
"215200","메가스터디교육","KOSDAQ","일반서비스","42250","-1550","-3.54","484267598750"
"133750","메가엠디","KOSDAQ","일반서비스","2160","115","5.62","50559286320"
"446540","메가터치","KOSDAQ","전기·전자","3050","-40","-1.29","63351550000"
"235980","메드팩토","KOSDAQ","일반서비스","4515","80","1.80","154752171315"
"041920","메디아나","KOSDAQ","의료·정밀기기","4830","40","0.84","89829417090"
"014100","메디앙스","KOSDAQ","유통","2835","230","8.83","33453000000"
"054180","메디콕스","KOSDAQ","운송장비·부품","322","2","0.63","18958807126"
"086900","메디톡스","KOSDAQ","제약","121100","-3700","-2.96","883847986700"
"078160","메디포스트","KOSDAQ","제약","11330","-190","-1.65","387687504050"
"408920","메쎄이상","KOSDAQ","일반서비스","1977","-3","-0.15","85470563535"
"021880","메이슨캐피탈","KOSDAQ","금융","286","8","2.88","43524740688"
"140410","메지온","KOSDAQ","일반서비스","30350","-500","-1.62","909387277950"
"241770","메카로","KOSDAQ","전기·전자","8230","-110","-1.32","83885427200"
"059210","메타바이오메드","KOSDAQ","제약","3750","40","1.08","89483816250"
"058110","멕아이씨에스","KOSDAQ","의료·정밀기기","2260","323","16.68","36274197800"
"434480","모니터랩","KOSDAQ","IT 서비스","3425","145","4.42","41967552500"
"080420","모다이노칩","KOSDAQ","유통","2030","5","0.25","161834892660"
"417970","모델솔루션","KOSDAQ","기계·장비","11000","2100","23.60","70363700000"
"080160","모두투어","KOSDAQ","일반서비스","9690","-10","-0.10","183141000000"
"087260","모바일어플라이언스","KOSDAQ","IT 서비스","2090","75","3.72","68035479490"
"101330","모베이스","KOSDAQ","전기·전자","2715","-15","-0.55","62844183735"
"012860","모베이스전자","KOSDAQ","운송장비·부품","1370","9","0.66","100329836090"
"363260","모비데이즈","KOSDAQ","일반서비스","1743","55","3.26","56061449367"
"348030","모비릭스","KOSDAQ","IT 서비스","5050","-40","-0.79","48499190000"
"250060","모비스","KOSDAQ","IT 서비스","2800","70","2.56","90079679200"
"288980","모아데이타","KOSDAQ","IT 서비스","1297","47","3.76","44819860914"
"142760","모아라이프플러스","KOSDAQ","일반서비스","1195","-14","-1.16","45093099145"
"033200","모아텍","KOSDAQ","전기·전자","2910","-30","-1.02","41703748350"
"333050","모코엠시스","KOSDAQ","IT 서비스","1269","19","1.52","31038884694"
"118990","모트렉스","KOSDAQ","운송장비·부품","10060","570","6.01","250111619400"
"006920","모헨즈","KOSDAQ","비금속","2895","-35","-1.19","31613400000"
"001810","무림SP","KOSDAQ","종이·목재","1636","26","1.61","36216950000"
"279600","미디어젠","KOSDAQ","IT 서비스","11300","0","0.00","52938025300"
"095500","미래나노텍","KOSDAQ","화학","7560","-60","-0.79","234435592440"
"254490","미래반도체","KOSDAQ","유통","11110","270","2.49","160406180000"
"218150","미래생명자원","KOSDAQ","음식료·담배","3845","10","0.26","78498758690"
"442900","미래에셋드림스팩1호","KOSDAQ","금융","9960","10","0.10","76492800000"
"100790","미래에셋벤처투자","KOSDAQ","금융","4765","185","4.04","253138881010"
"412930","미래에셋비전스팩1호","KOSDAQ","금융","2695","0","0.00","16644320000"
"446190","미래에셋비전스팩2호","KOSDAQ","금융","2155","0","0.00","10667250000"
"448830","미래에셋비전스팩3호","KOSDAQ","금융","2105","10","0.48","10356600000"
"477380","미래에셋비전스팩4호","KOSDAQ","금융","1985","8","0.40","16078500000"
"477470","미래에셋비전스팩5호","KOSDAQ","금융","2025","10","0.50","11097000000"
"478440","미래에셋비전스팩6호","KOSDAQ","금융","1988","23","1.17","13776840000"
"482680","미래에셋비전스팩7호","KOSDAQ","금융","1961","6","0.31","16109615000"
"049950","미래컴퍼니","KOSDAQ","기계·장비","19890","230","1.17","175387712760"
"207760","미스터블루","KOSDAQ","IT 서비스","1139","15","1.33","94627872837"
"059090","미코","KOSDAQ","전기·전자","8420","400","4.99","281369270760"
"214610","미코바이오메드","KOSDAQ","의료·정밀기기","1547","150","10.74","67401157915"
"201490","미투온","KOSDAQ","IT 서비스","1797","7","0.39","54610995324"
"452200","민테크","KOSDAQ","의료·정밀기기","4760","-30","-0.63","105492548000"
"418470","밀리의서재","KOSDAQ","IT 서비스","13970","-430","-2.99","118735067330"
"206640","바디텍메드","KOSDAQ","제약","17270","490","2.92","405612891200"
"018700","바른손","KOSDAQ","유통","1042","9","0.87","36594786794"
"035620","바른손이앤에이","KOSDAQ","오락·문화","426","10","2.40","31711301550"
"053030","바이넥스","KOSDAQ","제약","17450","-890","-4.85","570339080600"
"301300","바이브컴퍼니","KOSDAQ","IT 서비스","4000","260","6.95","49579444000"
"064550","바이오니아","KOSDAQ","제약","19410","560","2.97","500977748310"
"314930","바이오다인","KOSDAQ","의료·정밀기기","16350","250","1.55","486643084050"
"208710","바이오로그디바이스","KOSDAQ","전기·전자","425","-10","-2.30","28007782200"
"086820","바이오솔루션","KOSDAQ","제약","23500","2000","9.30","191370511000"
"038460","바이오스마트","KOSDAQ","전기·전자","3165","85","2.76","82810446270"
"251120","바이오에프디엔씨","KOSDAQ","제약","13940","120","0.87","121218058000"
"199730","바이오인프라","KOSDAQ","일반서비스","6560","160","2.50","31910247520"
"086040","바이오톡스텍","KOSDAQ","일반서비스","3290","-45","-1.35","52502632630"
"099430","바이오플러스","KOSDAQ","제약","7430","120","1.64","430426319520"
"032980","바이온","KOSDAQ","유통","516","-54","-9.47","23105442840"
"308080","바이젠셀","KOSDAQ","일반서비스","2455","-45","-1.80","47292481700"
"043150","바텍","KOSDAQ","의료·정밀기기","18840","-40","-0.21","279854183040"
"323990","박셀바이오","KOSDAQ","일반서비스","10650","220","2.11","244877580000"
"267790","배럴","KOSDAQ","섬유·의류","4750","120","2.59","37470375000"
"046310","백금T&A","KOSDAQ","전기·전자","2215","20","0.91","36367289815"
"331520","밸로프","KOSDAQ","IT 서비스","600","-3","-0.50","30518634000"
"199480","뱅크웨어글로벌","KOSDAQ","IT 서비스","6740","250","3.85","68085040120"
"438700","버넥트","KOSDAQ","IT 서비스","2960","105","3.68","32988874400"
"066410","버킷스튜디오","KOSDAQ","통신","1153","0","0.00","99670679144"
"382900","범한퓨얼셀","KOSDAQ","전기·전자","13630","800","6.24","119412430000"
"206400","베노티앤알","KOSDAQ","건설","3130","225","7.75","117406794540"
"019010","베뉴지","KOSDAQ","유통","2030","-15","-0.73","97846000000"
"177350","베셀","KOSDAQ","기계·장비","202","0","0.00","18053152686"
"457600","벡트","KOSDAQ","전기·전자","4190","105","2.57","57434425000"
"424760","벨로크","KOSDAQ","IT 서비스","816","14","1.75","16046641632"
"225530","보광산업","KOSDAQ","비금속","4805","100","2.13","174607583235"
"250000","보라티알","KOSDAQ","유통","9960","190","1.94","67237300680"
"310210","보로노이","KOSDAQ","제약","80400","400","0.50","1475869996800"
"006910","보성파워텍","KOSDAQ","금속","2585","35","1.37","127000595040"
"226340","본느","KOSDAQ","화학","1400","30","2.19","58733388000"
"008470","부스타","KOSDAQ","금속","3780","0","0.00","31770144000"
"338220","뷰노","KOSDAQ","IT 서비스","25150","950","3.93","349288657550"
"100120","뷰웍스","KOSDAQ","의료·정밀기기","21100","-100","-0.47","211039351500"
"406820","뷰티스킨","KOSDAQ","화학","11620","1110","10.56","41065544800"
"337930","브랜드엑스코퍼레이션","KOSDAQ","IT 서비스","6380","190","3.07","187007669860"
"099390","브레인즈컴퍼니","KOSDAQ","IT 서비스","5060","20","0.40","41533911980"
"064480","브리지텍","KOSDAQ","IT 서비스","5670","110","1.98","67770675000"
"288330","브릿지바이오테라퓨틱스","KOSDAQ","제약","4230","480","12.80","213241617900"
"365900","브이씨","KOSDAQ","기타제조","2920","210","7.75","21346076000"
"089970","브이엠","KOSDAQ","기계·장비","7000","130","1.89","168529165000"
"251630","브이원텍","KOSDAQ","기계·장비","4350","390","9.85","69351554100"
"018290","브이티","KOSDAQ","화학","40700","700","1.75","1456978884900"
"439580","블루엠텍","KOSDAQ","유통","12050","210","1.77","134601163050"
"033560","블루콤","KOSDAQ","전기·전자","3035","205","7.24","51898500000"
"369370","블리츠웨이스튜디오","KOSDAQ","기타제조","1634","-23","-1.39","81490702574"
"126340","비나텍","KOSDAQ","전기·전자","28150","-350","-1.23","171296071700"
"121800","비덴트","KOSDAQ","전기·전자","3320","0","0.00","256309348520"
"082800","비보존 제약","KOSDAQ","제약","6650","-230","-3.34","333196028900"
"318410","비비씨","KOSDAQ","화학","7780","10","0.13","43219790540"
"419540","비스토스","KOSDAQ","의료·정밀기기","1739","69","4.13","39983976629"
"146320","비씨엔씨","KOSDAQ","전기·전자","8100","40","0.50","103622676300"
"200780","비씨월드제약","KOSDAQ","제약","4650","-20","-0.43","41349585600"
"413640","비아이매트릭스","KOSDAQ","IT 서비스","8270","480","6.16","59601393800"
"141000","비아트론","KOSDAQ","기계·장비","7090","-70","-0.98","85893293900"
"083650","비에이치아이","KOSDAQ","기계·장비","15330","-110","-0.71","474377268750"
"445360","비엔케이제1호스팩","KOSDAQ","금융","2070","15","0.73","8921700000"
"473370","비엔케이제2호스팩","KOSDAQ","금융","1961","-14","-0.71","8255810000"
"065170","비엘팜텍","KOSDAQ","유통","234","0","0.00","20819110806"
"086670","비엠티","KOSDAQ","기계·장비","7280","-30","-0.41","66431266720"
"335890","비올","KOSDAQ","의료·정밀기기","8120","70","0.87","474363295000"
"230980","비유테크놀러지","KOSDAQ","IT 서비스","229","0","0.00","21370407553"
"082920","비츠로셀","KOSDAQ","전기·전자","23150","2000","9.46","529491730950"
"054220","비츠로시스","KOSDAQ","전기·전자","513","-22","-4.11","26245386774"
"042370","비츠로테크","KOSDAQ","금융","7130","400","5.94","186806178250"
"050090","비케이홀딩스","KOSDAQ","일반서비스","714","21","3.03","14126300790"
"148780","비큐AI","KOSDAQ","IT 서비스","985","18","1.86","30974039125"
"307870","비투엔","KOSDAQ","IT 서비스","930","-30","-3.13","42127027470"
"357880","비트나인","KOSDAQ","IT 서비스","2440","160","7.02","82771407520"
"032850","비트컴퓨터","KOSDAQ","IT 서비스","4940","10","0.20","82119067420"
"238200","비피도","KOSDAQ","음식료·담배","2975","30","1.02","24335500000"
"093190","빅솔론","KOSDAQ","전기·전자","4335","0","0.00","83400653175"
"065450","빅텍","KOSDAQ","의료·정밀기기","4160","60","1.46","119195648000"
"210120","빅텐츠","KOSDAQ","오락·문화","23800","1050","4.62","74841718000"
"044480","빌리언스","KOSDAQ","화학","486","12","2.53","19762571808"
"069540","빛과전자","KOSDAQ","전기·전자","1008","32","3.28","46405879632"
"072950","빛샘전자","KOSDAQ","전기·전자","3585","60","1.70","28868606850"
"451250","삐아","KOSDAQ","화학","9680","120","1.26","97670009360"
"143240","사람인","KOSDAQ","IT 서비스","18180","720","4.12","212874401340"
"466410","사이냅소프트","KOSDAQ","IT 서비스","16650","160","0.97","83866432950"
"452430","사피엔반도체","KOSDAQ","전기·전자","14480","310","2.19","117236653920"
"419120","산돌","KOSDAQ","IT 서비스","5680","-20","-0.35","44158171680"
"122350","삼기","KOSDAQ","운송장비·부품","1219","4","0.33","46735762732"
"419050","삼기이브이","KOSDAQ","운송장비·부품","1710","11","0.65","97805570400"
"014970","삼륭물산","KOSDAQ","종이·목재","3045","-300","-8.97","46055625000"
"018310","삼목에스폼","KOSDAQ","금속","20650","-350","-1.67","303555000000"
"053700","삼보모터스","KOSDAQ","운송장비·부품","4340","120","2.84","99287004600"
"009620","삼보산업","KOSDAQ","금속","2680","165","6.56","39549242400"
"023600","삼보판지","KOSDAQ","종이·목재","8130","-40","-0.49","131462100000"
"425290","삼성스팩6호","KOSDAQ","금융","2095","-5","-0.24","11564400000"
"439250","삼성스팩7호","KOSDAQ","금융","10370","10","0.10","36315740000"
"448740","삼성스팩8호","KOSDAQ","금융","10050","20","0.20","46873200000"
"468510","삼성스팩9호","KOSDAQ","금융","1881","-1","-0.05","20785050000"
"009300","삼아제약","KOSDAQ","제약","16800","90","0.54","107016000000"
"361670","삼영에스앤씨","KOSDAQ","전기·전자","4725","160","3.50","26779684050"
"054540","삼영엠텍","KOSDAQ","금속","4710","105","2.28","61230000000"
"065570","삼영이엔씨","KOSDAQ","전기·전자","1610","-130","-7.47","25638655910"
"032280","삼일","KOSDAQ","운송·창고","2735","145","5.60","44344168650"
"002290","삼일기업공사","KOSDAQ","건설","3895","5","0.13","48298000000"
"037460","삼지전자","KOSDAQ","전기·전자","8490","-140","-1.62","138544251780"
"032750","삼진","KOSDAQ","전기·전자","4180","20","0.48","37750089960"
"054090","삼진엘앤디","KOSDAQ","기타제조","726","5","0.69","18120402432"
"000250","삼천당제약","KOSDAQ","제약","150800","2300","1.55","3537386777600"
"024950","삼천리자전거","KOSDAQ","유통","4225","105","2.55","56080862825"
"038500","삼표시멘트","KOSDAQ","비금속","2960","15","0.51","319432265760"
"437730","삼현","KOSDAQ","운송장비·부품","10310","1090","11.82","326905015770"
"017480","삼현철강","KOSDAQ","금속","4490","15","0.34","70505976100"
"046390","삼화네트웍스","KOSDAQ","오락·문화","1340","40","3.08","57851730220"
"027580","상보","KOSDAQ","화학","1272","27","2.17","75278586888"
"038540","상상인","KOSDAQ","IT 서비스","1482","11","0.75","81996559866"
"452670","상상인제4호스팩","KOSDAQ","금융","1961","-6","-0.31","10236420000"
"091580","상신이디피","KOSDAQ","전기·전자","7330","-90","-1.21","98428845270"
"263810","상신전자","KOSDAQ","전기·전자","2825","5","0.18","40241328350"
"089980","상아프론테크","KOSDAQ","화학","18880","580","3.17","301873018560"
"042940","상지건설","KOSDAQ","건설","4775","20","0.42","19013161850"
"042600","새로닉스","KOSDAQ","전기·전자","9650","-180","-1.83","119887489100"
"107600","새빗켐","KOSDAQ","화학","16080","550","3.54","80103243600"
"411080","샌즈랩","KOSDAQ","IT 서비스","6990","410","6.23","106587979620"
"252990","샘씨엔에스","KOSDAQ","전기·전자","4075","155","3.95","237931356725"
"378800","샤페론","KOSDAQ","제약","3870","370","10.57","116653529970"
"294630","서남","KOSDAQ","전기·전자","3330","-70","-2.06","79851598470"
"038070","서린바이오","KOSDAQ","유통","7340","230","3.23","65330961840"
"006730","서부T&D","KOSDAQ","일반서비스","5500","80","1.48","362598076500"
"079650","서산","KOSDAQ","비금속","1252","17","1.38","25040000000"
"100660","서암기계공업","KOSDAQ","기계·장비","3775","155","4.28","47565000000"
"019770","서연탑메탈","KOSDAQ","기계·장비","3440","50","1.47","40076000000"
"043710","서울리거","KOSDAQ","유통","605","45","8.04","30370322400"
"092190","서울바이오시스","KOSDAQ","전기·전자","3030","-30","-0.98","138981200490"
"046890","서울반도체","KOSDAQ","전기·전자","7100","-200","-2.74","413968340000"
"063170","서울옥션","KOSDAQ","유통","6910","130","1.92","122820184970"
"027040","서울전자통신","KOSDAQ","전기·전자","233","5","2.19","16214201351"
"018680","서울제약","KOSDAQ","제약","3385","75","2.27","39466794815"
"093920","서원인텍","KOSDAQ","전기·전자","5490","20","0.37","102114000000"
"189860","서전기전","KOSDAQ","전기·전자","3885","20","0.52","37679760300"
"178320","서진시스템","KOSDAQ","전기·전자","27350","500","1.86","1538381541900"
"122690","서진오토모티브","KOSDAQ","운송장비·부품","1926","10","0.52","42072333660"
"140070","서플러스글로벌","KOSDAQ","유통","2575","20","0.78","95244100000"
"011370","서한","KOSDAQ","건설","851","1","0.12","85861530115"
"065710","서호전기","KOSDAQ","전기·전자","20600","-50","-0.24","106090000000"
"035890","서희건설","KOSDAQ","건설","1552","-43","-2.70","356662725264"
"357550","석경에이티","KOSDAQ","화학","38050","-1250","-3.18","207562750000"
"003100","선광","KOSDAQ","운송·창고","14510","20","0.14","95766000000"
"067370","선바이오","KOSDAQ","제약","7160","210","3.02","88165053800"
"171090","선익시스템","KOSDAQ","기계·장비","45900","4250","10.20","435793189500"
"086710","선진뷰티사이언스","KOSDAQ","화학","9450","400","4.42","115320996000"
"014620","성광벤드","KOSDAQ","금속","24550","1300","5.59","685645828850"
"037350","성도이엔지","KOSDAQ","일반서비스","4870","-30","-0.61","75338900000"
"458650","성우","KOSDAQ","전기·전자","17110","100","0.59","257431413700"
"081580","성우전자","KOSDAQ","전기·전자","3540","-35","-0.98","54898826220"
"045300","성우테크론","KOSDAQ","전기·전자","2575","55","2.18","26140326225"
"015750","성우하이텍","KOSDAQ","운송장비·부품","5020","55","1.11","401600000000"
"365340","성일하이텍","KOSDAQ","화학","35350","-150","-0.42","429431800000"
"080470","성창오토텍","KOSDAQ","운송장비·부품","3600","25","0.70","26280000000"
"043260","성호전자","KOSDAQ","전기·전자","1136","15","1.34","69298486704"
"148150","세경하이테크","KOSDAQ","전기·전자","8850","600","7.27","317364796650"
"188260","세니젠","KOSDAQ","기타제조","2680","125","4.89","19372299600"
"053060","세동","KOSDAQ","운송장비·부품","1052","60","6.05","18575604788"
"340440","세림B&G","KOSDAQ","화학","1175","40","3.52","33344577700"
"017510","세명전기","KOSDAQ","금속","4750","190","4.17","72418500000"
"011560","세보엠이씨","KOSDAQ","건설","10160","60","0.59","106984800000"
"396300","세아메카닉스","KOSDAQ","금속","2385","85","3.70","63177457500"
"100700","세운메디칼","KOSDAQ","제약","2485","20","0.81","108843000000"
"024830","세원물산","KOSDAQ","운송장비·부품","5860","80","1.38","48931000000"
"258830","세종메디칼","KOSDAQ","의료·정밀기기","412","0","0.00","22983976612"
"036630","세종텔레콤","KOSDAQ","통신","400","2","0.50","80000000000"
"039310","세중","KOSDAQ","IT 서비스","1568","0","0.00","28414773856"
"067770","세진티에스","KOSDAQ","전기·전자","2360","40","1.72","19815959480"
"053450","세코닉스","KOSDAQ","의료·정밀기기","5640","200","3.68","83431408920"
"222810","세토피아","KOSDAQ","금속","1080","0","0.00","81712098000"
"252500","세화피앤씨","KOSDAQ","화학","860","43","5.26","35678295400"
"321370","센서뷰","KOSDAQ","전기·전자","1660","56","3.49","43730616700"
"347000","센코","KOSDAQ","의료·정밀기기","1930","22","1.15","63699603680"
"331920","셀레믹스","KOSDAQ","제약","3340","65","1.98","27268254320"
"471820","셀로맥스사이언스","KOSDAQ","음식료·담배","4920","5","0.10","57288868680"
"049180","셀루메드","KOSDAQ","제약","2435","-105","-4.13","125441231110"
"299660","셀리드","KOSDAQ","일반서비스","5210","150","2.96","109946510170"
"268600","셀리버리","KOSDAQ","일반서비스","6680","0","0.00","248384003120"
"108860","셀바스AI","KOSDAQ","IT 서비스","12490","850","7.30","336165727100"
"208370","셀바스헬스케어","KOSDAQ","의료·정밀기기","4210","155","3.82","108367774440"
"318160","셀바이오휴먼텍","KOSDAQ","섬유·의류","3185","35","1.11","29495969685"
"308430","셀비온","KOSDAQ","제약","12090","290","2.46","154764198810"
"068760","셀트리온제약","KOSDAQ","제약","54800","-1900","-3.35","2279876567600"
"068940","셀피글로벌","KOSDAQ","전기·전자","778","0","0.00","29766744466"
"060230","소니드","KOSDAQ","화학","950","26","2.81","44670747050"
"290690","소룩스","KOSDAQ","전기·전자","8320","-30","-0.36","379095308800"
"950200","소마젠","KOSDAQ","일반서비스","4020","-30","-0.74","77328933060"
"032680","소프트센","KOSDAQ","IT 서비스","300","8","2.74","31677229200"
"032685","소프트센우","KOSDAQ","IT 서비스","7190","20","0.28","2567850980"
"258790","소프트캠프","KOSDAQ","IT 서비스","1064","77","7.80","26590726176"
"066910","손오공","KOSDAQ","유통","1021","-19","-1.83","34493728439"
"035610","솔본","KOSDAQ","일반서비스","3995","70","1.78","109247258015"
"357780","솔브레인","KOSDAQ","화학","163000","-2400","-1.45","1267906258000"
"036830","솔브레인홀딩스","KOSDAQ","일반서비스","35450","-650","-1.80","743175785200"
"304100","솔트룩스","KOSDAQ","IT 서비스","24050","1700","7.61","291740160400"
"328380","솔트웨어","KOSDAQ","IT 서비스","853","-14","-1.61","29226149634"
"086980","쇼박스","KOSDAQ","오락·문화","3165","15","0.48","198249270000"
"050960","수산아이앤티","KOSDAQ","IT 서비스","18050","1840","11.35","121855550000"
"084180","수성웹툰","KOSDAQ","기계·장비","5840","60","1.04","100132774320"
"253840","수젠텍","KOSDAQ","제약","6420","1090","20.45","107491344000"
"298830","슈어소프트테크","KOSDAQ","IT 서비스","4780","420","9.63","251519111580"
"236200","슈프리마","KOSDAQ","전기·전자","24800","450","1.85","178393170400"
"094840","슈프리마에이치큐","KOSDAQ","전기·전자","6980","380","5.76","73093443200"
"192440","슈피겐코리아","KOSDAQ","기타제조","19100","-270","-1.39","118732533300"
"424960","스마트레이더시스템","KOSDAQ","의료·정밀기기","14880","510","3.55","232906819200"
"099440","스맥","KOSDAQ","기계·장비","3700","250","7.25","148900557800"
"276040","스코넥","KOSDAQ","IT 서비스","3245","240","7.99","40739268130"
"159910","스킨앤스킨","KOSDAQ","화학","605","-2","-0.33","22028109290"
"060240","스타코링크","KOSDAQ","IT 서비스","421","-20","-4.54","13604269359"
"115570","스타플렉스","KOSDAQ","화학","2510","5","0.20","20041115080"
"330730","스톤브릿지벤처스","KOSDAQ","금융","3740","-25","-0.66","67884104200"
"352090","스톰테크","KOSDAQ","화학","3130","35","1.13","84112483740"
"253450","스튜디오드래곤","KOSDAQ","오락·문화","42600","-450","-1.05","1280492014800"
"408900","스튜디오미르","KOSDAQ","오락·문화","2405","-15","-0.62","78658252270"
"204630","스튜디오산타클로스","KOSDAQ","오락·문화","4650","0","0.00","23668225650"
"415380","스튜디오삼익","KOSDAQ","유통","8370","100","1.21","35367418260"
"013810","스페코","KOSDAQ","기계·장비","3535","15","0.43","51807086450"
"049830","승일","KOSDAQ","금속","7590","120","1.61","46542730080"
"020710","시공테크","KOSDAQ","일반서비스","4000","-45","-1.11","80191880000"
"033170","시그네틱스","KOSDAQ","전기·전자","894","30","3.47","76641117186"
"048870","시너지이노베이션","KOSDAQ","의료·정밀기기","2630","35","1.35","217522944720"
"025320","시노펙스","KOSDAQ","전기·전자","6080","150","2.53","509613050880"
"269620","시스웍","KOSDAQ","의료·정밀기기","889","0","0.00","132090012299"
"056090","시지메드텍","KOSDAQ","의료·정밀기기","1055","47","4.66","108938282980"
"429270","시지트로닉스","KOSDAQ","전기·전자","5430","190","3.63","24468937500"
"418250","시큐레터","KOSDAQ","IT 서비스","6550","0","0.00","52279100100"
