종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"246720","아스타","KOSDAQ","제약","4685","20","0.43","63562800500"
"067390","아스트","KOSDAQ","운송장비·부품","520","11","2.16","183264672240"
"159010","아스플로","KOSDAQ","기계·장비","4235","20","0.47","56472619665"
"127710","아시아경제","KOSDAQ","IT 서비스","1734","15","0.87","60523678188"
"154030","아시아종묘","KOSDAQ","농업, 임업 및 어업","1949","3","0.15","22591545048"
"227610","아우딘퓨쳐스","KOSDAQ","화학","1052","11","1.06","37433891444"
"143160","아이디스","KOSDAQ","전기·전자","16970","620","3.79","181857138300"
"054800","아이디스홀딩스","KOSDAQ","일반서비스","9170","-100","-1.08","94888922520"
"332370","아이디피","KOSDAQ","전기·전자","3880","115","3.05","51502056880"
"339950","아이비김영","KOSDAQ","일반서비스","2140","-5","-0.23","96185841700"
"469750","아이비젼웍스","KOSDAQ","기계·장비","1115","53","4.99","37839176315"
"460470","아이빔테크놀로지","KOSDAQ","의료·정밀기기","4790","-45","-0.93","72254132300"
"099190","아이센스","KOSDAQ","의료·정밀기기","15730","330","2.14","434797224290"
"461300","아이스크림미디어","KOSDAQ","IT 서비스","12360","360","3.00","161618531880"
"289010","아이스크림에듀","KOSDAQ","오락·문화","2555","40","1.59","32867614535"
"214430","아이쓰리시스템","KOSDAQ","전기·전자","48050","650","1.37","341479818000"
"040910","아이씨디","KOSDAQ","기계·장비","4585","220","5.04","85163050875"
"368600","아이씨에이치","KOSDAQ","전기·전자","3115","135","4.53","54631947790"
"456010","아이씨티케이","KOSDAQ","전기·전자","10000","-190","-1.86","132768560000"
"052860","아이앤씨","KOSDAQ","전기·전자","1831","-74","-3.88","32706885674"
"464500","아이언디바이스","KOSDAQ","전기·전자","3930","150","3.97","54875623590"
"038880","아이에이","KOSDAQ","전기·전자","254","58","29.59","80095014308"
"307180","아이엘사이언스","KOSDAQ","전기·전자","2625","55","2.14","70987423500"
"101390","아이엠","KOSDAQ","전기·전자","2350","-50","-2.08","26235933450"
"461030","아이엠비디엑스","KOSDAQ","일반서비스","11390","390","3.55","159662172500"
"451220","아이엠티","KOSDAQ","기계·장비","8550","540","6.74","67327924050"
"090150","아이윈","KOSDAQ","운송장비·부품","867","11","1.29","36305879031"
"123010","아이윈플러스","KOSDAQ","전기·전자","1493","344","29.94","48759203206"
"031310","아이즈비전","KOSDAQ","통신","1914","3","0.16","48490493304"
"185490","아이진","KOSDAQ","일반서비스","2665","40","1.52","72034374360"
"059100","아이컴포넌트","KOSDAQ","전기·전자","4850","50","1.04","34293671000"
"262840","아이퀘스트","KOSDAQ","IT 서비스","2380","70","3.03","45910200000"
"175250","아이큐어","KOSDAQ","제약","1820","5","0.28","68356229760"
"052460","아이크래프트","KOSDAQ","IT 서비스","2070","50","2.48","30238427520"
"119830","아이텍","KOSDAQ","일반서비스","5450","80","1.49","116816918650"
"052770","아이톡시","KOSDAQ","유통","947","9","0.96","46384008862"
"124500","아이티센","KOSDAQ","IT 서비스","5520","310","5.95","128088989040"
"372800","아이티아이즈","KOSDAQ","IT 서비스","4655","5","0.11","28055638450"
"084850","아이티엠반도체","KOSDAQ","전기·전자","12930","520","4.19","293290336620"
"114840","아이패밀리에스씨","KOSDAQ","화학","20050","-350","-1.72","345700977200"
"027360","아주IB투자","KOSDAQ","금융","2535","-50","-1.93","306596604210"
"032080","아즈텍WB","KOSDAQ","섬유·의류","1266","1","0.08","27207642714"
"013310","아진산업","KOSDAQ","운송장비·부품","2545","70","2.83","98762751190"
"059120","아진엑스텍","KOSDAQ","전기·전자","7390","-460","-5.86","72042124440"
"203690","아크솔루션스","KOSDAQ","종이·목재","6000","380","6.76","81546084000"
"158430","아톤","KOSDAQ","IT 서비스","7990","1840","29.92","185961696950"
"200350","아티스트스튜디오","KOSDAQ","오락·문화","14360","-420","-2.84","143542919000"
"321820","아티스트유나이티드","KOSDAQ","IT 서비스","12150","-510","-4.03","162406741500"
"001540","안국약품","KOSDAQ","제약","6630","70","1.07","86471244600"
"053800","안랩","KOSDAQ","IT 서비스","69500","800","1.16","773292167000"
"065660","안트로젠","KOSDAQ","유통","19150","390","2.08","186355792950"
"297570","알로이스","KOSDAQ","전기·전자","782","24","3.17","27073792476"
"260660","알리코제약","KOSDAQ","제약","3590","175","5.12","55024005390"
"354320","알멕","KOSDAQ","금속","26250","650","2.54","167773751250"
"361570","알비더블유","KOSDAQ","오락·문화","2665","45","1.72","76600870515"
"131370","알서포트","KOSDAQ","IT 서비스","2770","30","1.09","147549819910"
"140670","알에스오토메이션","KOSDAQ","전기·전자","15750","90","0.57","146524455000"
"096610","알에프세미","KOSDAQ","전기·전자","2965","0","0.00","51550708615"
"061040","알에프텍","KOSDAQ","전기·전자","3795","35","0.93","121778737905"
"148250","알엔투테크놀로지","KOSDAQ","전기·전자","3560","15","0.42","26312622160"
"347860","알체라","KOSDAQ","IT 서비스","2105","335","18.93","51847850840"
"196170","알테오젠","KOSDAQ","일반서비스","318500","18500","6.17","16982046718000"
"123750","알톤","KOSDAQ","운송장비·부품","1454","14","0.97","18533115838"
"085810","알티캐스트","KOSDAQ","IT 서비스","1209","-34","-2.74","37578088431"
"043100","알파녹스","KOSDAQ","의료·정밀기기","1576","56","3.68","26134755992"
"117670","알파홀딩스","KOSDAQ","전기·전자","945","0","0.00","37743429465"
"314140","알피바이오","KOSDAQ","제약","5240","150","2.95","45411731640"
"291650","압타머사이언스","KOSDAQ","일반서비스","1152","16","1.41","33730850304"
"293780","압타바이오","KOSDAQ","일반서비스","6650","380","6.06","178761044000"
"196300","애니젠","KOSDAQ","제약","11690","610","5.51","70179594030"
"310200","애니플러스","KOSDAQ","오락·문화","2625","45","1.74","119492569875"
"299910","애닉","KOSDAQ","IT 서비스","6880","0","0.00","32483121920"
"179530","애드바이오텍","KOSDAQ","제약","2095","85","4.23","19149230180"
"900100","애머릿지","KOSDAQ","유통","1006","18","1.82","42451086394"
"205500","액션스퀘어","KOSDAQ","IT 서비스","3670","450","13.98","190576200400"
"052790","액토즈소프트","KOSDAQ","IT 서비스","7400","0","0.00","83846721200"
"290740","액트로","KOSDAQ","전기·전자","5140","0","0.00","51734156540"
"238090","앤디포스","KOSDAQ","화학","2915","70","2.46","68622898245"
"092600","앤씨앤","KOSDAQ","전기·전자","1138","8","0.71","28545042346"
"129890","앱코","KOSDAQ","전기·전자","985","2","0.20","49883758850"
"174900","앱클론","KOSDAQ","제약","14430","-150","-1.03","251444351730"
"255440","야스","KOSDAQ","기계·장비","7750","30","0.39","101199500000"
"030960","양지사","KOSDAQ","출판·매체복제","10000","140","1.42","159800000000"
"102120","어보브반도체","KOSDAQ","전기·전자","8150","440","5.71","144913136950"
"238120","얼라인드","KOSDAQ","의료·정밀기기","3080","40","1.32","44286999680"
"019990","에너토크","KOSDAQ","기계·장비","5200","160","3.17","50731657600"
"270660","에브리봇","KOSDAQ","전기·전자","18110","-1040","-5.43","222060147620"
"038680","에스넷","KOSDAQ","IT 서비스","4230","45","1.08","82695133710"
"217480","에스디생명공학","KOSDAQ","화학","499","0","0.00","54756837359"
"121890","에스디시스템","KOSDAQ","전기·전자","1338","8","0.60","17783954748"
"304360","에스바이오메딕스","KOSDAQ","제약","17680","390","2.26","207665673280"
"389500","에스비비테크","KOSDAQ","기계·장비","23750","350","1.50","146653970000"
"042110","에스씨디","KOSDAQ","전기·전자","1428","4","0.28","69014617392"
"298060","에스씨엠생명과학","KOSDAQ","제약","1918","18","0.95","39256181664"
"065420","에스아이리소스","KOSDAQ","화학","210","0","0.00","15031232790"
"103230","에스앤더블류","KOSDAQ","기계·장비","3280","-150","-4.37","23616000000"
"260970","에스앤디","KOSDAQ","음식료·담배","43050","1400","3.36","124533059700"
"101490","에스앤에스텍","KOSDAQ","전기·전자","28050","250","0.90","601713088350"
"095910","에스에너지","KOSDAQ","전기·전자","1528","35","2.34","29802880584"
"275630","에스에스알","KOSDAQ","IT 서비스","3300","10","0.30","19859363700"
"031330","에스에이엠티","KOSDAQ","유통","2710","60","2.26","270986631570"
"060540","에스에이티","KOSDAQ","의료·정밀기기","1555","5","0.32","40637290830"
"351320","에스에이티이엔지","KOSDAQ","기계·장비","1315","6","0.46","28950890090"
"056190","에스에프에이","KOSDAQ","기계·장비","19190","50","0.26","689089104400"
"246250","에스엘에스바이오","KOSDAQ","일반서비스","1975","46","2.38","30312706850"
"041510","에스엠","KOSDAQ","오락·문화","72600","1100","1.54","1695473320200"
"007820","에스엠코어","KOSDAQ","기계·장비","3910","0","0.00","78332728860"
"464080","에스오에스랩","KOSDAQ","의료·정밀기기","14720","620","4.40","260276537600"
"109610","에스와이","KOSDAQ","금속","3885","55","1.44","190005249000"
"365330","에스와이스틸텍","KOSDAQ","금속","8000","70","0.88","244880000000"
"031860","에스유홀딩스","KOSDAQ","유통","1629","-22","-1.33","24477933924"
"306040","에스제이그룹","KOSDAQ","섬유·의류","5130","80","1.58","50611697640"
"398120","에스지헬스케어","KOSDAQ","의료·정밀기기","4065","-65","-1.57","45018655500"
"457940","에스케이증권제10호스팩","KOSDAQ","금융","2090","15","0.72","6917900000"
"472230","에스케이증권제11호스팩","KOSDAQ","금융","2010","5","0.25","8351550000"
"473000","에스케이증권제12호스팩","KOSDAQ","금융","2055","-5","-0.24","6802050000"
"473950","에스케이증권제13호스팩","KOSDAQ","금융","1998","4","0.20","8831160000"
"435870","에스케이증권제8호스팩","KOSDAQ","금융","2080","-5","-0.24","7737600000"
"455910","에스케이증권제9호스팩","KOSDAQ","금융","2115","15","0.71","10617300000"
"475660","에스켐","KOSDAQ","화학","6790","340","5.27","53843579650"
"096630","에스코넥","KOSDAQ","전기·전자","711","16","2.30","56439937215"
"069510","에스텍","KOSDAQ","전기·전자","10370","-80","-0.77","113136700000"
"234300","에스트래픽","KOSDAQ","IT 서비스","3825","20","0.53","106372668600"
"039440","에스티아이","KOSDAQ","기계·장비","18550","1230","7.10","293646500000"
"098660","에스티오","KOSDAQ","섬유·의류","2880","-20","-0.69","36002810880"
"052020","에스티큐브","KOSDAQ","유통","9300","540","6.16","632244606300"
"237690","에스티팜","KOSDAQ","제약","91500","6100","7.14","1843989252000"
"050760","에스폴리텍","KOSDAQ","화학","1335","12","0.91","21806795130"
"288620","에스퓨얼셀","KOSDAQ","전기·전자","9450","200","2.16","65954536200"
"443670","에스피소프트","KOSDAQ","IT 서비스","9010","130","1.46","218054541920"
"317830","에스피시스템스","KOSDAQ","기계·장비","7000","1280","22.38","75416726000"
"058610","에스피지","KOSDAQ","전기·전자","26800","-1650","-5.80","594353248000"
"043340","에쎈테크","KOSDAQ","기계·장비","550","1","0.18","52250000000"
"163280","에어레인","KOSDAQ","기계·장비","13840","210","1.54","113139079760"
"054630","에이디칩스","KOSDAQ","기타제조","158","0","0.00","12594094838"
"200710","에이디테크놀로지","KOSDAQ","전기·전자","18950","2670","16.40","254703576900"
"475580","에이럭스","KOSDAQ","기타제조","13460","710","5.57","179706882800"
"096690","에이루트","KOSDAQ","전기·전자","1685","-5","-0.30","56409063465"
"298380","에이비엘바이오","KOSDAQ","제약","31150","1400","4.71","1503982493300"
"203400","에이비온","KOSDAQ","일반서비스","7150","0","0.00","197966447250"
"195990","에이비프로바이오","KOSDAQ","기계·장비","435","-5","-1.14","123840028635"
"003800","에이스침대","KOSDAQ","기타제조","24950","50","0.20","276695500000"
"088800","에이스테크","KOSDAQ","전기·전자","750","17","2.32","136463901750"
"241840","에이스토리","KOSDAQ","오락·문화","7800","160","2.09","74411953200"
"453860","에이에스텍","KOSDAQ","화학","19970","820","4.28","112974583550"
"312610","에이에프더블류","KOSDAQ","전기·전자","1203","3","0.25","24369036264"
"172670","에이엘티","KOSDAQ","전기·전자","9320","110","1.19","83509613880"
"445090","에이직랜드","KOSDAQ","전기·전자","40450","3550","9.62","435714698700"
"295310","에이치브이엠","KOSDAQ","금속","27350","-50","-0.18","325517812850"
"072990","에이치시티","KOSDAQ","일반서비스","8010","260","3.35","58371601410"
"044990","에이치엔에스하이텍","KOSDAQ","전기·전자","16270","230","1.43","130746761280"
"239610","에이치엘사이언스","KOSDAQ","음식료·담배","12500","-10","-0.08","67401437500"
"462020","에이치엠씨제6호스팩","KOSDAQ","금융","1975","-19","-0.95","8581375000"
"477340","에이치엠씨제7호스팩","KOSDAQ","금융","1950","9","0.46","14644500000"
"148930","에이치와이티씨","KOSDAQ","금속","3690","175","4.98","37546535970"
"376270","에이치이엠파마","KOSDAQ","일반서비스","18040","890","5.19","125595183560"
"044780","에이치케이","KOSDAQ","기계·장비","1162","21","1.84","21503724494"
"357230","에이치피오","KOSDAQ","음식료·담배","2550","85","3.45","107328191850"
"355690","에이텀","KOSDAQ","전기·전자","5190","-130","-2.44","28051846200"
"071670","에이테크솔루션","KOSDAQ","기계·장비","6250","190","3.14","62500000000"
"045660","에이텍","KOSDAQ","전기·전자","32300","-2100","-6.10","266798000000"
"224110","에이텍모빌리티","KOSDAQ","전기·전자","20250","-300","-1.46","108135000000"
"021080","에이티넘인베스트","KOSDAQ","금융","2240","15","0.67","107520000000"
"200470","에이팩트","KOSDAQ","전기·전자","2325","220","10.45","98491866225"
"262260","에이프로","KOSDAQ","전기·전자","5360","290","5.72","77549294720"
"397030","에이프릴바이오","KOSDAQ","일반서비스","16700","500","3.09","374674453200"
"230240","에치에프알","KOSDAQ","전기·전자","18610","380","2.08","247680490000"
"230360","에코마케팅","KOSDAQ","일반서비스","9880","50","0.51","310904126520"
"038870","에코바이오","KOSDAQ","일반서비스","4050","100","2.53","56760543450"
"097780","에코볼트","KOSDAQ","운송장비·부품","899","11","1.24","60889573862"
"448280","에코아이","KOSDAQ","일반서비스","24800","350","1.43","244950666400"
"101360","에코앤드림","KOSDAQ","화학","23750","1800","8.20","422420207500"
"128540","에코캡","KOSDAQ","운송장비·부품","1320","10","0.76","35231407200"
"086520","에코프로","KOSDAQ","금융","60800","5600","10.14","8094811072000"
"247540","에코프로비엠","KOSDAQ","전기·전자","113000","7500","7.11","11051551872000"
"383310","에코프로에이치엔","KOSDAQ","화학","33000","400","1.23","692172756000"
"038110","에코플라스틱","KOSDAQ","운송장비·부품","2375","70","3.04","97777253750"
"073540","에프알텍","KOSDAQ","전기·전자","1431","66","4.84","16313400000"
"064850","에프앤가이드","KOSDAQ","IT 서비스","7860","10","0.13","89685209520"
"036810","에프에스티","KOSDAQ","전기·전자","16430","670","4.25","357464043270"
"173940","에프엔씨엔터","KOSDAQ","오락·문화","2710","-65","-2.34","41714509680"
"083500","에프엔에스테크","KOSDAQ","기계·장비","8250","150","1.85","70749706500"
"054940","엑사이엔씨","KOSDAQ","건설","720","21","3.00","23884954560"
"950130","엑세스바이오","KOSDAQ","제약","5510","90","1.66","207880354320"
"373110","엑셀세라퓨틱스","KOSDAQ","제약","4415","185","4.37","48205009730"
"205100","엑셈","KOSDAQ","IT 서비스","1955","-10","-0.51","140688507605"
"356680","엑스게이트","KOSDAQ","IT 서비스","11030","-360","-3.16","314834716760"
"070300","엑스큐어","KOSDAQ","IT 서비스","2905","-15","-0.51","28842356410"
"317770","엑스페릭스","KOSDAQ","전기·전자","2940","75","2.62","69823844580"
"373200","엑스플러스","KOSDAQ","기타제조","628","-10","-1.57","47543152596"
"069920","엑시온그룹","KOSDAQ","유통","901","-3","-0.33","31709898516"
"092870","엑시콘","KOSDAQ","기계·장비","11620","360","3.20","151650261140"
"317870","엔바이오니아","KOSDAQ","기타제조","14050","370","2.70","119519837500"
"067570","엔브이에이치코리아","KOSDAQ","운송장비·부품","2320","15","0.65","97834400000"
"236810","엔비티","KOSDAQ","일반서비스","3215","100","3.21","54575994590"
"333620","엔시스","KOSDAQ","전기·전자","7960","-20","-0.25","84028498240"
"101400","엔시트론","KOSDAQ","전기·전자","404","0","0.00","25113614852"
"078860","엔에스이엔엠","KOSDAQ","오락·문화","7800","-200","-2.50","82142221200"
"422040","엔에이치스팩23호","KOSDAQ","금융","2120","0","0.00","15179200000"
"437780","엔에이치스팩24호","KOSDAQ","금융","2090","0","0.00","10512700000"
"438580","엔에이치스팩25호","KOSDAQ","금융","2105","10","0.48","6357100000"
"439410","엔에이치스팩26호","KOSDAQ","금융","2085","10","0.48","18348000000"
"440820","엔에이치스팩27호","KOSDAQ","금융","2070","0","0.00","16146000000"
"451700","엔에이치스팩29호","KOSDAQ","금융","1978","-4","-0.20","28384300000"
"466910","엔에이치스팩30호","KOSDAQ","금융","1960","-2","-0.10","17836000000"
"481890","엔에이치스팩31호","KOSDAQ","금융","1971","-9","-0.45","12505995000"
"265740","엔에프씨","KOSDAQ","화학","4750","-30","-0.63","42426050000"
"354200","엔젠바이오","KOSDAQ","일반서비스","1713","50","3.01","33812023092"
"455900","엔젤로보틱스","KOSDAQ","기계·장비","25800","-1050","-3.91","385590829800"
"419080","엔젯","KOSDAQ","기계·장비","9320","-40","-0.43","98274525640"
"208860","엔지스테크널러지","KOSDAQ","IT 서비스","2205","0","0.00","67316270805"
"183490","엔지켐생명과학","KOSDAQ","제약","1474","-11","-0.74","125386638388"
"182400","엔케이맥스","KOSDAQ","제약","2020","0","0.00","172748038620"
"348370","엔켐","KOSDAQ","화학","138300","4200","3.13","2919544117500"
"069410","엔텔스","KOSDAQ","IT 서비스","3890","25","0.65","39852365360"
"227950","엔투텍","KOSDAQ","기계·장비","452","7","1.57","46816139560"
"291230","엔피","KOSDAQ","일반서비스","2065","82","4.14","91057775375"
"198080","엔피디","KOSDAQ","전기·전자","2400","15","0.63","51684444000"
"048830","엔피케이","KOSDAQ","화학","1124","3","0.27","21045689452"
"096870","엘디티","KOSDAQ","전기·전자","2560","-20","-0.78","17096704000"
"290650","엘앤씨바이오","KOSDAQ","제약","27100","1600","6.27","614760546100"
"156100","엘앤케이바이오","KOSDAQ","의료·정밀기기","6850","-160","-2.28","136566689550"
"073110","엘엠에스","KOSDAQ","전기·전자","6250","0","0.00","55598468750"
"083310","엘오티베큠","KOSDAQ","기계·장비","9150","700","8.28","162961801950"
"037950","엘컴텍","KOSDAQ","전기·전자","1042","0","0.00","87994314798"
"170920","엘티씨","KOSDAQ","화학","9060","440","5.10","88838917200"
"058630","엠게임","KOSDAQ","IT 서비스","5390","110","2.08","105341497030"
"058970","엠로","KOSDAQ","IT 서비스","69200","4600","7.12","841182052000"
"019590","엠벤처투자","KOSDAQ","금융","921","0","0.00","104963185182"
"169330","엠브레인","KOSDAQ","일반서비스","2025","15","0.75","36970258950"
"373170","엠아이큐브솔루션","KOSDAQ","IT 서비스","7210","-190","-2.57","36323475300"
"179290","엠아이텍","KOSDAQ","의료·정밀기기","8320","-20","-0.24","269282440960"
"009780","엠에스씨","KOSDAQ","음식료·담배","5540","20","0.36","97504000000"
"123040","엠에스오토텍","KOSDAQ","운송장비·부품","2440","95","4.05","168780199720"
"432980","엠에프씨","KOSDAQ","제약","5330","-300","-5.33","45793984860"
"323230","엠에프엠코리아","KOSDAQ","섬유·의류","161","0","0.00","6967193212"
"413390","엠오티","KOSDAQ","기계·장비","6100","50","0.83","70639098000"
"032790","엠젠솔루션","KOSDAQ","유통","999","31","3.20","43344834777"
"033160","엠케이전자","KOSDAQ","전기·전자","6770","170","2.58","149389060870"
"347890","엠투아이","KOSDAQ","의료·정밀기기","5710","-10","-0.17","96574394840"
"033310","엠투엔","KOSDAQ","금속","1828","42","2.35","73745598268"
"259630","엠플러스","KOSDAQ","기계·장비","7800","340","4.56","95802735600"
"105550","엣지파운드리","KOSDAQ","전기·전자","2375","-85","-3.46","136057510875"
"060850","영림원소프트랩","KOSDAQ","IT 서비스","5320","110","2.11","43256920000"
"143540","영우디에스피","KOSDAQ","기계·장비","699","9","1.30","31175326605"
"036560","영풍정밀","KOSDAQ","기계·장비","12730","130","1.03","200497500000"
"265560","영화테크","KOSDAQ","운송장비·부품","6990","170","2.49","74724358200"
"036000","예림당","KOSDAQ","오락·문화","1954","51","2.68","45008977258"
"250930","예선테크","KOSDAQ","화학","454","22","5.09","14982199760"
"053280","예스24","KOSDAQ","유통","4730","60","1.28","118250000000"
"122640","예스티","KOSDAQ","기계·장비","10450","250","2.45","218719628600"
"900300","오가닉티코스메틱","KOSDAQ","금융","489","15","3.16","23867719338"
"045060","오공","KOSDAQ","화학","2535","0","0.00","42947904090"
"080520","오디텍","KOSDAQ","전기·전자","3115","60","1.96","36590687035"
"039830","오로라","KOSDAQ","일반서비스","6030","60","1.01","64900226700"
"322310","오로스테크놀로지","KOSDAQ","기계·장비","17550","670","3.97","164382812100"
"046120","오르비텍","KOSDAQ","일반서비스","2000","32","1.63","54898972000"
"014940","오리엔탈정공","KOSDAQ","기계·장비","5100","-250","-4.67","232425671100"
"065500","오리엔트정공","KOSDAQ","운송장비·부품","6540","-480","-6.84","207598644480"
"010470","오리콤","KOSDAQ","일반서비스","7090","20","0.28","84903104500"
"417860","오브젠","KOSDAQ","IT 서비스","8570","40","0.47","37970361980"
"352910","오비고","KOSDAQ","IT 서비스","6500","-20","-0.31","82145713000"
"053980","오상자이엘","KOSDAQ","IT 서비스","3405","35","1.04","64636376115"
"036220","오상헬스케어","KOSDAQ","제약","11490","90","0.79","166483389840"
"052420","오성첨단소재","KOSDAQ","화학","1501","78","5.48","129559103192"
"052300","오션인더블유","KOSDAQ","유통","300","0","0.00","50595429900"
"039200","오스코텍","KOSDAQ","제약","24500","100","0.41","937068062000"
"226400","오스테오닉","KOSDAQ","의료·정밀기기","6710","80","1.21","138639342710"
"031510","오스템","KOSDAQ","운송장비·부품","1219","1","0.08","34132000000"
"368970","오에스피","KOSDAQ","음식료·담배","2685","-10","-0.37","25094439600"
"138080","오이솔루션","KOSDAQ","전기·전자","10560","-60","-0.56","112190443200"
"080580","오킨스전자","KOSDAQ","전기·전자","4780","210","4.60","84507044440"
"067170","오텍","KOSDAQ","운송장비·부품","3225","0","0.00","49637926125"
"353590","오토앤","KOSDAQ","유통","4430","-25","-0.56","57038775100"
"173130","오파스넷","KOSDAQ","IT 서비스","9100","140","1.56","118722904300"
"440320","오픈놀","KOSDAQ","IT 서비스","6570","40","0.61","64418850000"
"049480","오픈베이스","KOSDAQ","IT 서비스","2515","80","3.29","79027293245"
"394280","오픈엣지테크놀로지","KOSDAQ","IT 서비스","14700","0","0.00","321544227900"
"309930","오하임앤컴퍼니","KOSDAQ","유통","2200","100","4.76","46840178000"
"476060","온코닉테라퓨틱스","KOSDAQ","일반서비스","15700","100","0.64","169622172000"
"382150","온코크로스","KOSDAQ","일반서비스","7530","1200","18.96","89290265610"
"244460","올리패스","KOSDAQ","제약","4770","-290","-5.73","19218678210"
"226950","올릭스","KOSDAQ","일반서비스","19290","330","1.74","356085163170"
"057540","옴니시스템","KOSDAQ","의료·정밀기기","790","24","3.13","48544990450"
"131030","옵투스제약","KOSDAQ","제약","6300","180","2.94","101764920600"
"082210","옵트론텍","KOSDAQ","의료·정밀기기","1770","0","0.00","58750501980"
"109080","옵티시스","KOSDAQ","전기·전자","9350","600","6.86","52696600000"
"380540","옵티코어","KOSDAQ","전기·전자","1316","22","1.70","39189948336"
"153710","옵티팜","KOSDAQ","제약","4735","65","1.39","69462251130"
"432430","와이랩","KOSDAQ","오락·문화","4500","170","3.93","73981440000"
"338840","와이바이오로직스","KOSDAQ","일반서비스","8070","170","2.15","119294904120"
"122990","와이솔","KOSDAQ","전기·전자","5190","70","1.37","143615256270"
"232140","와이씨","KOSDAQ","기계·장비","10960","470","4.48","899217036000"
"112290","와이씨켐","KOSDAQ","화학","14010","440","3.24","141648735450"
"065530","와이어블","KOSDAQ","통신","1301","2","0.15","68770860000"
"067900","와이엔텍","KOSDAQ","일반서비스","6150","20","0.33","111927902850"
"007530","와이엠","KOSDAQ","금속","2365","-10","-0.42","45347578980"
"155650","와이엠씨","KOSDAQ","전기·전자","3505","60","1.74","68257624790"
"273640","와이엠텍","KOSDAQ","전기·전자","10700","210","2.00","117336200000"
"251370","와이엠티","KOSDAQ","화학","9810","0","0.00","160044891840"
"066430","와이오엠","KOSDAQ","유통","537","0","0.00","21025416612"
"209640","와이제이링크","KOSDAQ","기계·장비","13360","-120","-0.89","190000215280"
"273060","와이즈버즈","KOSDAQ","일반서비스","731","-6","-0.81","36885954442"
"019210","와이지-원","KOSDAQ","금속","5130","60","1.18","172233691470"
"122870","와이지엔터테인먼트","KOSDAQ","오락·문화","45950","1250","2.80","858853701550"
"332570","와이팜","KOSDAQ","전기·전자","2820","-135","-4.57","119099457000"
"079000","와토스코리아","KOSDAQ","화학","5250","-10","-0.19","37800000000"
"403490","우듬지팜","KOSDAQ","음식료·담배","1505","13","0.87","68044758320"
"032820","우리기술","KOSDAQ","전기·전자","1705","18","1.07","274314599240"
"041190","우리기술투자","KOSDAQ","금융","7500","310","4.31","630000000000"
"115440","우리넷","KOSDAQ","전기·전자","9370","500","5.64","100767219430"
"046970","우리로","KOSDAQ","유통","1457","36","2.53","63853023543"
"082850","우리바이오","KOSDAQ","음식료·담배","2755","110","4.16","133497872390"
"215360","우리산업","KOSDAQ","운송장비·부품","10090","90","0.90","92143524670"
"072470","우리산업홀딩스","KOSDAQ","운송장비·부품","2400","10","0.42","45329618400"
"073560","우리손에프앤지","KOSDAQ","음식료·담배","1270","12","0.95","87931806610"
"037400","우리엔터프라이즈","KOSDAQ","유통","1051","28","2.74","27560736646"
"153490","우리이앤엘","KOSDAQ","전기·전자","712","17","2.45","36653760000"
"101170","우림피티에스","KOSDAQ","기계·장비","5420","20","0.37","73170000000"
"066590","우수AMS","KOSDAQ","운송장비·부품","3015","15","0.50","117805408560"
"103840","우양","KOSDAQ","음식료·담배","3300","60","1.85","54009212400"
"046940","우원개발","KOSDAQ","건설","2515","0","0.00","45456990250"
"215380","우정바이오","KOSDAQ","일반서비스","1735","35","2.06","29199314360"
"065680","우주일렉트로","KOSDAQ","전기·전자","17620","670","3.95","167918600000"
"018620","우진비앤지","KOSDAQ","제약","906","1","0.11","26173699458"
"457550","우진엔텍","KOSDAQ","일반서비스","14900","350","2.41","138142951100"
"396470","워트","KOSDAQ","기계·장비","8440","760","9.90","136052800000"
"307280","원바이오젠","KOSDAQ","제약","1165","15","1.30","43057250145"
"032940","원익","KOSDAQ","유통","3510","-50","-1.40","63858237300"
"240810","원익IPS","KOSDAQ","기계·장비","23200","1100","4.98","1138746503200"
"074600","원익QnC","KOSDAQ","비금속","18310","660","3.74","481333280000"
"104830","원익머트리얼즈","KOSDAQ","화학","17730","290","1.66","223539840000"
"014190","원익큐브","KOSDAQ","유통","1464","16","1.10","51825462384"
"217820","원익피앤이","KOSDAQ","기계·장비","2410","90","3.88","114365487190"
"030530","원익홀딩스","KOSDAQ","화학","2670","-140","-4.98","206225409270"
"012620","원일특강","KOSDAQ","금속","7250","140","1.97","31900000000"
"382840","원준","KOSDAQ","기계·장비","10090","410","4.24","154090252290"
"336570","원텍","KOSDAQ","의료·정밀기기","5330","640","13.65","476185499270"
"376980","원티드랩","KOSDAQ","IT 서비스","6250","-20","-0.32","60968712500"
"008370","원풍","KOSDAQ","화학","3965","25","0.63","47580000000"
"008290","원풍물산","KOSDAQ","섬유·의류","475","-1","-0.21","19329497525"
"101160","월덱스","KOSDAQ","전기·전자","17080","670","4.08","282007760440"
"336060","웨이버스","KOSDAQ","IT 서비스","1279","28","2.24","61590500800"
"095270","웨이브일렉트로","KOSDAQ","의료·정밀기기","3940","-35","-0.88","58986748640"
"289930","웨이비스","KOSDAQ","전기·전자","7540","60","0.80","94397731220"
"065950","웰크론","KOSDAQ","섬유·의류","2255","0","0.00","63661586010"
"076080","웰크론한텍","KOSDAQ","건설","1090","37","3.51","24627630040"
"043590","웰킵스하이텍","KOSDAQ","전기·전자","771","-27","-3.38","20922443502"
"196700","웹스","KOSDAQ","화학","1215","13","1.08","17452434960"
